order,family,genus,species,species_link0
Carangiformes,Carangidae,Selaroides,leptolepis,/species/detail.html?genus=Selaroides&species=leptolepis
Carangiformes,Carangidae,Seriola,dumerili,/species/detail.html?genus=Seriola&species=dumerili
Carangiformes,Carangidae,Seriola,lalandi,/species/detail.html?genus=Seriola&species=lalandi
Carangiformes,Carangidae,Seriola,quinqueradiata,/species/detail.html?genus=Seriola&species=quinqueradiata
Carangiformes,Carangidae,Seriola,rivoliana,/species/detail.html?genus=Seriola&species=rivoliana
Carangiformes,Carangidae,Seriolina,nigrofasciata,/species/detail.html?genus=Seriolina&species=nigrofasciata
Carangiformes,Carangidae,Trachinotus,blochii,/species/detail.html?genus=Trachinotus&species=blochii
Carangiformes,Carangidae,Trachinotus,carolinus,/species/detail.html?genus=Trachinotus&species=carolinus
Carangiformes,Carangidae,Trachinotus,ovatus,/species/detail.html?genus=Trachinotus&species=ovatus
Carangiformes,Carangidae,Trachurus,japonicus,/species/detail.html?genus=Trachurus&species=japonicus
Carangiformes,Carangidae,Trachurus,trachurus,/species/detail.html?genus=Trachurus&species=trachurus
Carangiformes,Carangidae,Uraspis,helvola,/species/detail.html?genus=Uraspis&species=helvola
Carangiformes,Carangidae,Uraspis,secunda,/species/detail.html?genus=Uraspis&species=secunda
Carangiformes,Echeneidae,Echeneis,naucrates,/species/detail.html?genus=Echeneis&species=naucrates
Carangiformes,Rachycentridae,Rachycentron,canadum,/species/detail.html?genus=Rachycentron&species=canadum
Carcharhiniformes,Carcharhinidae,Carcharhinus,acronotus,/species/detail.html?genus=Carcharhinus&species=acronotus
Carcharhiniformes,Carcharhinidae,Carcharhinus,albimarginatus,/species/detail.html?genus=Carcharhinus&species=albimarginatus
Carcharhiniformes,Carcharhinidae,Carcharhinus,amblyrhynchoides,/species/detail.html?genus=Carcharhinus&species=amblyrhynchoides
Carcharhiniformes,Carcharhinidae,Carcharhinus,amblyrhynchos,/species/detail.html?genus=Carcharhinus&species=amblyrhynchos
Carcharhiniformes,Carcharhinidae,Carcharhinus,amboinensis,/species/detail.html?genus=Carcharhinus&species=amboinensis
Carcharhiniformes,Carcharhinidae,Carcharhinus,brachyurus,/species/detail.html?genus=Carcharhinus&species=brachyurus
Carcharhiniformes,Carcharhinidae,Carcharhinus,brevipinna,/species/detail.html?genus=Carcharhinus&species=brevipinna
Carcharhiniformes,Carcharhinidae,Carcharhinus,falciformis,/species/detail.html?genus=Carcharhinus&species=falciformis
Carcharhiniformes,Carcharhinidae,Carcharhinus,leucas,/species/detail.html?genus=Carcharhinus&species=leucas
Carcharhiniformes,Carcharhinidae,Carcharhinus,limbatus,/species/detail.html?genus=Carcharhinus&species=limbatus
Carcharhiniformes,Carcharhinidae,Carcharhinus,longimanus,/species/detail.html?genus=Carcharhinus&species=longimanus
Carcharhiniformes,Carcharhinidae,Carcharhinus,macloti,/species/detail.html?genus=Carcharhinus&species=macloti
Carcharhiniformes,Carcharhinidae,Carcharhinus,melanopterus,/species/detail.html?genus=Carcharhinus&species=melanopterus
Carcharhiniformes,Carcharhinidae,Carcharhinus,obscurus,/species/detail.html?genus=Carcharhinus&species=obscurus
Carcharhiniformes,Carcharhinidae,Carcharhinus,plumbeus,/species/detail.html?genus=Carcharhinus&species=plumbeus
Carcharhiniformes,Carcharhinidae,Carcharhinus,sorrah,/species/detail.html?genus=Carcharhinus&species=sorrah
Carcharhiniformes,Carcharhinidae,Carcharhinus,tjutjot,/species/detail.html?genus=Carcharhinus&species=tjutjot
Carcharhiniformes,Carcharhinidae,Galeocerdo,cuvier,/species/detail.html?genus=Galeocerdo&species=cuvier
Carcharhiniformes,Carcharhinidae,Glyphis,fowlerae,/species/detail.html?genus=Glyphis&species=fowlerae
Carcharhiniformes,Carcharhinidae,Glyphis,gangeticus,/species/detail.html?genus=Glyphis&species=gangeticus
Carcharhiniformes,Carcharhinidae,Glyphis,garricki,/species/detail.html?genus=Glyphis&species=garricki
Carcharhiniformes,Carcharhinidae,Glyphis,glyphis,/species/detail.html?genus=Glyphis&species=glyphis
Carcharhiniformes,Carcharhinidae,Glyphis,siamensis,/species/detail.html?genus=Glyphis&species=siamensis
Carcharhiniformes,Carcharhinidae,Glyphis,sp. Bangladesh,/species/detail.html?genus=Glyphis&species=sp.%20Bangladesh
Carcharhiniformes,Carcharhinidae,Glyphis,sp. Borneo,/species/detail.html?genus=Glyphis&species=sp.%20Borneo
Carcharhiniformes,Carcharhinidae,Glyphis,sp. Pakistan,/species/detail.html?genus=Glyphis&species=sp.%20Pakistan
Carcharhiniformes,Carcharhinidae,Lamiopsis,temminckii,/species/detail.html?genus=Lamiopsis&species=temminckii
Carcharhiniformes,Carcharhinidae,Lamiopsis,tephrodes,/species/detail.html?genus=Lamiopsis&species=tephrodes
Carcharhiniformes,Carcharhinidae,Loxodon,macrorhinus,/species/detail.html?genus=Loxodon&species=macrorhinus
Carcharhiniformes,Carcharhinidae,Prionace,glauca,/species/detail.html?genus=Prionace&species=glauca
Carcharhiniformes,Carcharhinidae,Rhizoprionodon,acutus,/species/detail.html?genus=Rhizoprionodon&species=acutus
Carcharhiniformes,Carcharhinidae,Scoliodon,laticaudus,/species/detail.html?genus=Scoliodon&species=laticaudus
Carcharhiniformes,Carcharhinidae,Scoliodon,macrorhynchos,/species/detail.html?genus=Scoliodon&species=macrorhynchos
Carcharhiniformes,Carcharhinidae,Sphyrna,lewini,/species/detail.html?genus=Sphyrna&species=lewini
Carcharhiniformes,Carcharhinidae,Sphyrna,mokarran,/species/detail.html?genus=Sphyrna&species=mokarran
Carcharhiniformes,Carcharhinidae,Sphyrna,tiburo,/species/detail.html?genus=Sphyrna&species=tiburo
Carcharhiniformes,Carcharhinidae,Sphyrna,zygaena,/species/detail.html?genus=Sphyrna&species=zygaena
Carcharhiniformes,Carcharhinidae,Triaenodon,obesus,/species/detail.html?genus=Triaenodon&species=obesus
Carcharhiniformes,Hemigaleidae,Hemigaleus,microstoma,/species/detail.html?genus=Hemigaleus&species=microstoma
Carcharhiniformes,Hemigaleidae,Hemipristis,elongata,/species/detail.html?genus=Hemipristis&species=elongata
Carcharhiniformes,Proscylliidae,Proscyllium,habereri,/species/detail.html?genus=Proscyllium&species=habereri
Carcharhiniformes,Pseudotriakidae,Pseudotriakis,microdon,/species/detail.html?genus=Pseudotriakis&species=microdon
Carcharhiniformes,Scyliorhinidae,Cephaloscyllium,umbratile,/species/detail.html?genus=Cephaloscyllium&species=umbratile
Carcharhiniformes,Scyliorhinidae,Galeus,melastomus,/species/detail.html?genus=Galeus&species=melastomus
Carcharhiniformes,Scyliorhinidae,Halaelurus,buergeri,/species/detail.html?genus=Halaelurus&species=buergeri
Carcharhiniformes,Scyliorhinidae,Parmaturus,melanobranchus,/species/detail.html?genus=Parmaturus&species=melanobranchus
Carcharhiniformes,Scyliorhinidae,Poroderma,pantherinum,/species/detail.html?genus=Poroderma&species=pantherinum
Carcharhiniformes,Scyliorhinidae,Scyliorhinus,canicula,/species/detail.html?genus=Scyliorhinus&species=canicula
Carcharhiniformes,Sphyrnidae,Eusphyra,blochii,/species/detail.html?genus=Eusphyra&species=blochii
Carcharhiniformes,Triakidae,Hemitriakis,japanica,/species/detail.html?genus=Hemitriakis&species=japanica
Carcharhiniformes,Triakidae,Mustelus,griseus,/species/detail.html?genus=Mustelus&species=griseus
Carcharhiniformes,Triakidae,Mustelus,manazo,/species/detail.html?genus=Mustelus&species=manazo
Carcharhiniformes,Triakidae,Mustelus,mustelus,/species/detail.html?genus=Mustelus&species=mustelus
Centrarchiformes,Centrarchidae,Ambloplites,rupestris,/species/detail.html?genus=Ambloplites&species=rupestris
Centrarchiformes,Centrarchidae,Lepomis,auritus,/species/detail.html?genus=Lepomis&species=auritus
Centrarchiformes,Centrarchidae,Lepomis,cyanellus,/species/detail.html?genus=Lepomis&species=cyanellus
Centrarchiformes,Centrarchidae,Lepomis,gibbosus,/species/detail.html?genus=Lepomis&species=gibbosus
Centrarchiformes,Centrarchidae,Lepomis,gulosus,/species/detail.html?genus=Lepomis&species=gulosus
Centrarchiformes,Centrarchidae,Lepomis,macrochirus,/species/detail.html?genus=Lepomis&species=macrochirus
Centrarchiformes,Centrarchidae,Lepomis,punctatus,/species/detail.html?genus=Lepomis&species=punctatus
Centrarchiformes,Centrarchidae,Micropterus,dolomieu,/species/detail.html?genus=Micropterus&species=dolomieu
Centrarchiformes,Centrarchidae,Micropterus,floridanus,/species/detail.html?genus=Micropterus&species=floridanus
Centrarchiformes,Centrarchidae,Micropterus,salmoides,/species/detail.html?genus=Micropterus&species=salmoides
Centrarchiformes,Centrarchidae,Micropterus,salmoides salmoides,/species/detail.html?genus=Micropterus&species=salmoides%20salmoides
Centrarchiformes,Centrarchidae,Pomoxis,nigromaculatus,/species/detail.html?genus=Pomoxis&species=nigromaculatus
Centrarchiformes,Cheilodactylidae,Cheilodactylus,variegatus,/species/detail.html?genus=Cheilodactylus&species=variegatus
Centrarchiformes,Cheilodactylidae,Cheilodactylus,zonatus,/species/detail.html?genus=Cheilodactylus&species=zonatus
Centrarchiformes,Cirrhitidae,Cirrhitichthys,aprinus,/species/detail.html?genus=Cirrhitichthys&species=aprinus
Centrarchiformes,Cirrhitidae,Paracirrhites,arcatus,/species/detail.html?genus=Paracirrhites&species=arcatus
Centrarchiformes,Elassomatidae,Elassoma,evergladei,/species/detail.html?genus=Elassoma&species=evergladei
Centrarchiformes,Elassomatidae,Elassoma,zonatum,/species/detail.html?genus=Elassoma&species=zonatum
Centrarchiformes,Enoplosidae,Enoplosus,armatus,/species/detail.html?genus=Enoplosus&species=armatus
Centrarchiformes,Girellidae,Girella,melanichthys,/species/detail.html?genus=Girella&species=melanichthys
Centrarchiformes,Girellidae,Girella,punctata,/species/detail.html?genus=Girella&species=punctata
Centrarchiformes,Kuhliidae,Kuhlia,mugil,/species/detail.html?genus=Kuhlia&species=mugil
Centrarchiformes,Kyphosidae,Kyphosus,cinerascens,/species/detail.html?genus=Kyphosus&species=cinerascens
Centrarchiformes,Kyphosidae,Labracoglossa,argenteiventris,/species/detail.html?genus=Labracoglossa&species=argenteiventris
Centrarchiformes,Kyphosidae,Microcanthus,strigatus,/species/detail.html?genus=Microcanthus&species=strigatus
Centrarchiformes,Kyphosidae,Scorpis,lineolata,/species/detail.html?genus=Scorpis&species=lineolata
Centrarchiformes,Kyphosidae,Tilodon,sexfasciatus,/species/detail.html?genus=Tilodon&species=sexfasciatus
Centrarchiformes,Oplegnathidae,Oplegnathus,fasciatus,/species/detail.html?genus=Oplegnathus&species=fasciatus
Centrarchiformes,Oplegnathidae,Oplegnathus,punctatus,/species/detail.html?genus=Oplegnathus&species=punctatus
Centrarchiformes,Percichthyidae,Bostockia,porosa,/species/detail.html?genus=Bostockia&species=porosa
Centrarchiformes,Percichthyidae,Gadopsis,bispinosus,/species/detail.html?genus=Gadopsis&species=bispinosus
Centrarchiformes,Percichthyidae,Gadopsis,marmoratus,/species/detail.html?genus=Gadopsis&species=marmoratus
Centrarchiformes,Percichthyidae,Maccullochella,ikei,/species/detail.html?genus=Maccullochella&species=ikei
Centrarchiformes,Percichthyidae,Maccullochella,macquariensis,/species/detail.html?genus=Maccullochella&species=macquariensis
Centrarchiformes,Percichthyidae,Maccullochella,mariensis,/species/detail.html?genus=Maccullochella&species=mariensis
Centrarchiformes,Percichthyidae,Maccullochella,peelii,/species/detail.html?genus=Maccullochella&species=peelii
Centrarchiformes,Percichthyidae,Macquaria,ambigua,/species/detail.html?genus=Macquaria&species=ambigua
Centrarchiformes,Percichthyidae,Macquaria,australasica,/species/detail.html?genus=Macquaria&species=australasica
Centrarchiformes,Percichthyidae,Nannoperca,variegata,/species/detail.html?genus=Nannoperca&species=variegata
Centrarchiformes,Percichthyidae,Percilia,irwini,/species/detail.html?genus=Percilia&species=irwini
Centrarchiformes,Sinipercidae,Coreoperca,herzi,/species/detail.html?genus=Coreoperca&species=herzi
Centrarchiformes,Sinipercidae,Coreoperca,kawamebari,/species/detail.html?genus=Coreoperca&species=kawamebari
Centrarchiformes,Sinipercidae,Siniperca,chuatsi,/species/detail.html?genus=Siniperca&species=chuatsi
Centrarchiformes,Sinipercidae,Siniperca,chuatsi x Siniperca knerii,/species/detail.html?genus=Siniperca&species=chuatsi%20x%20Siniperca%20knerii
Centrarchiformes,Sinipercidae,Siniperca,chuatsi x Siniperca scherzeri,/species/detail.html?genus=Siniperca&species=chuatsi%20x%20Siniperca%20scherzeri
Centrarchiformes,Sinipercidae,Siniperca,fortis,/species/detail.html?genus=Siniperca&species=fortis
Centrarchiformes,Sinipercidae,Siniperca,knerii,/species/detail.html?genus=Siniperca&species=knerii
Centrarchiformes,Sinipercidae,Siniperca,knerii x Siniperca chuatsi,/species/detail.html?genus=Siniperca&species=knerii%20x%20Siniperca%20chuatsi
Centrarchiformes,Sinipercidae,Siniperca,obscura,/species/detail.html?genus=Siniperca&species=obscura
Centrarchiformes,Sinipercidae,Siniperca,roulei,/species/detail.html?genus=Siniperca&species=roulei
Centrarchiformes,Sinipercidae,Siniperca,scherzeri,/species/detail.html?genus=Siniperca&species=scherzeri
Centrarchiformes,Sinipercidae,Siniperca,scherzeri x Siniperca chuatsi,/species/detail.html?genus=Siniperca&species=scherzeri%20x%20Siniperca%20chuatsi
Centrarchiformes,Sinipercidae,Siniperca,undulata,/species/detail.html?genus=Siniperca&species=undulata
Centrarchiformes,Terapontidae,Bidyanus,bidyanus,/species/detail.html?genus=Bidyanus&species=bidyanus
Centrarchiformes,Terapontidae,Leiopotherapon,unicolor,/species/detail.html?genus=Leiopotherapon&species=unicolor
Centrarchiformes,Terapontidae,Rhynchopelates,oxyrhynchus,/species/detail.html?genus=Rhynchopelates&species=oxyrhynchus
Centrarchiformes,Terapontidae,Scortum,barcoo,/species/detail.html?genus=Scortum&species=barcoo
Centrarchiformes,Terapontidae,Terapon,jarbua,/species/detail.html?genus=Terapon&species=jarbua
Centrarchiformes,Terapontidae,Terapon,theraps,/species/detail.html?genus=Terapon&species=theraps
Centrarchiformes,_,Percalates,novemaculeata,/species/detail.html?genus=Percalates&species=novemaculeata
Chaetodontiformes,Chaetodontidae,Chaetodon,auripes,/species/detail.html?genus=Chaetodon&species=auripes
Chaetodontiformes,Chaetodontidae,Chaetodon,octofasciatus,/species/detail.html?genus=Chaetodon&species=octofasciatus
Chaetodontiformes,Chaetodontidae,Chaetodon,speculum,/species/detail.html?genus=Chaetodon&species=speculum
Chaetodontiformes,Chaetodontidae,Chaetodon,wiebeli,/species/detail.html?genus=Chaetodon&species=wiebeli
Chaetodontiformes,Chaetodontidae,Chelmon,rostratus,/species/detail.html?genus=Chelmon&species=rostratus
Chaetodontiformes,Chaetodontidae,Heniochus,acuminatus,/species/detail.html?genus=Heniochus&species=acuminatus
Chaetodontiformes,Chaetodontidae,Heniochus,chrysostomus,/species/detail.html?genus=Heniochus&species=chrysostomus
Chaetodontiformes,Chaetodontidae,Heniochus,diphreutes,/species/detail.html?genus=Heniochus&species=diphreutes
Chaetodontiformes,Leiognathidae,Gazza,minuta,/species/detail.html?genus=Gazza&species=minuta
Chaetodontiformes,Leiognathidae,Leiognathus,ruconius,/species/detail.html?genus=Leiognathus&species=ruconius
Characiformes,Acestrorhynchidae,Acestrorhynchus,sp. NM-2010,/species/detail.html?genus=Acestrorhynchus&species=sp.%20NM-2010
Characiformes,Alestidae,Micralestes,sp. NM-2010,/species/detail.html?genus=Micralestes&species=sp.%20NM-2010
Characiformes,Alestidae,Phenacogrammus,interruptus,/species/detail.html?genus=Phenacogrammus&species=interruptus
Characiformes,Anostomidae,Megaleporinus,elongatus,/species/detail.html?genus=Megaleporinus&species=elongatus
Characiformes,Anostomidae,Megaleporinus,obtusidens,/species/detail.html?genus=Megaleporinus&species=obtusidens
Characiformes,Anostomidae,Megaleporinus,piavussu,/species/detail.html?genus=Megaleporinus&species=piavussu
Characiformes,Chalceidae,Chalceus,macrolepidotus,/species/detail.html?genus=Chalceus&species=macrolepidotus
Characiformes,Characidae,Astyanax,altiparanae,/species/detail.html?genus=Astyanax&species=altiparanae
Characiformes,Characidae,Astyanax,lacustris,/species/detail.html?genus=Astyanax&species=lacustris
Characiformes,Characidae,Deuterodon,giton,/species/detail.html?genus=Deuterodon&species=giton
Characiformes,Characidae,Gephyrocharax,atracaudatus,/species/detail.html?genus=Gephyrocharax&species=atracaudatus
Characiformes,Characidae,Grundulus,bogotensis,/species/detail.html?genus=Grundulus&species=bogotensis
Characiformes,Characidae,Hasemania,nana,/species/detail.html?genus=Hasemania&species=nana
Characiformes,Characidae,Hemigrammus,bleheri,/species/detail.html?genus=Hemigrammus&species=bleheri
Characiformes,Characidae,Hydrolycus,scomberoides,/species/detail.html?genus=Hydrolycus&species=scomberoides
Characiformes,Characidae,Hyphessobrycon,herbertaxelrodi,/species/detail.html?genus=Hyphessobrycon&species=herbertaxelrodi
Characiformes,Characidae,Hyphessobrycon,megalopterus,/species/detail.html?genus=Hyphessobrycon&species=megalopterus
Characiformes,Characidae,Inpaichthys,kerri,/species/detail.html?genus=Inpaichthys&species=kerri
Characiformes,Characidae,Moenkhausia,costae,/species/detail.html?genus=Moenkhausia&species=costae
Characiformes,Characidae,Moenkhausia,sanctaefilomenae,/species/detail.html?genus=Moenkhausia&species=sanctaefilomenae
